Window_Idx	Start	End	Center	Pred_Label	Prob_Neu	Prob_Hard	Prob_Soft
18621	1946998	1949017	1947760	NEUTRAL	1.0000	0.0000	0.0000
18622	1947081	1949060	1947808	NEUTRAL	1.0000	0.0000	0.0000
18623	1947196	1949134	1947879	NEUTRAL	1.0000	0.0000	0.0000
18624	1947247	1949194	1947928	NEUTRAL	1.0000	0.0000	0.0000
18625	1947305	1949278	1948012	NEUTRAL	1.0000	0.0000	0.0000
18626	1947445	1949317	1948089	NEUTRAL	1.0000	0.0000	0.0000
18627	1947541	1949396	1948141	NEUTRAL	1.0000	0.0000	0.0000
18628	1947577	1949476	1948201	NEUTRAL	1.0000	0.0000	0.0000
18629	1947643	1949519	1948297	NEUTRAL	1.0000	0.0000	0.0000
18630	1947706	1949602	1948930	NEUTRAL	1.0000	0.0000	0.0000
18631	1947760	1949686	1949017	NEUTRAL	1.0000	0.0000	0.0000
18632	1947808	1949740	1949060	NEUTRAL	1.0000	0.0000	0.0000
18633	1947879	1949801	1949134	NEUTRAL	1.0000	0.0000	0.0000
18634	1947928	1950831	1949194	NEUTRAL	1.0000	0.0000	0.0000
18635	1948012	1951971	1949278	NEUTRAL	1.0000	0.0000	0.0000
18636	1948089	1953081	1949317	NEUTRAL	1.0000	0.0000	0.0000
18637	1948141	1953141	1949396	NEUTRAL	1.0000	0.0000	0.0000
18638	1948201	1953213	1949476	NEUTRAL	1.0000	0.0000	0.0000
18639	1948297	1953273	1949519	NEUTRAL	1.0000	0.0000	0.0000
18640	1948930	1953329	1949602	NEUTRAL	1.0000	0.0000	0.0000
18641	1949017	1953377	1949686	NEUTRAL	1.0000	0.0000	0.0000
18642	1949060	1953420	1949740	NEUTRAL	1.0000	0.0000	0.0000
18643	1949134	1953483	1949801	NEUTRAL	1.0000	0.0000	0.0000
18644	1949194	1953553	1950831	NEUTRAL	1.0000	0.0000	0.0000
18645	1949278	1953628	1951971	NEUTRAL	1.0000	0.0000	0.0000
18646	1949317	1953698	1953081	NEUTRAL	1.0000	0.0000	0.0000
18647	1949396	1953744	1953141	NEUTRAL	1.0000	0.0000	0.0000
18648	1949476	1953783	1953213	NEUTRAL	1.0000	0.0000	0.0000
18649	1949519	1953834	1953273	NEUTRAL	1.0000	0.0000	0.0000
18650	1949602	1954063	1953329	NEUTRAL	1.0000	0.0000	0.0000
18651	1949686	1954106	1953377	NEUTRAL	1.0000	0.0000	0.0000
18652	1949740	1954163	1953420	NEUTRAL	1.0000	0.0000	0.0000
18653	1949801	1954385	1953483	NEUTRAL	1.0000	0.0000	0.0000
18654	1950831	1954442	1953553	NEUTRAL	1.0000	0.0000	0.0000
18655	1951971	1954556	1953628	NEUTRAL	1.0000	0.0000	0.0000
18656	1953081	1954694	1953698	NEUTRAL	0.9999	0.0000	0.0001
18657	1953141	1954790	1953744	NEUTRAL	1.0000	0.0000	0.0000
18658	1953213	1955108	1953783	NEUTRAL	1.0000	0.0000	0.0000
18659	1953273	1955209	1953834	NEUTRAL	1.0000	0.0000	0.0000
18660	1953329	1955279	1954063	NEUTRAL	1.0000	0.0000	0.0000
18661	1953377	1955376	1954106	NEUTRAL	1.0000	0.0000	0.0000
18662	1953420	1955488	1954163	NEUTRAL	1.0000	0.0000	0.0000
18663	1953483	1955706	1954385	NEUTRAL	1.0000	0.0000	0.0000
18664	1953553	1955772	1954442	NEUTRAL	0.6072	0.0001	0.3927
18665	1953628	1955850	1954556	SOFT	0.0262	0.0000	0.9738
18666	1953698	1955917	1954694	SOFT	0.1439	0.0001	0.8560
18667	1953744	1955974	1954790	NEUTRAL	0.9751	0.0000	0.0248
18668	1953783	1956040	1955108	NEUTRAL	0.9933	0.0000	0.0067
18669	1953834	1956109	1955209	NEUTRAL	0.9971	0.0000	0.0029
18670	1954063	1956160	1955279	NEUTRAL	0.9998	0.0000	0.0002
18671	1954106	1956250	1955376	NEUTRAL	1.0000	0.0000	0.0000
18672	1954163	1956370	1955488	NEUTRAL	1.0000	0.0000	0.0000
18673	1954385	1956436	1955706	NEUTRAL	1.0000	0.0000	0.0000
18674	1954442	1956532	1955772	NEUTRAL	1.0000	0.0000	0.0000
18675	1954556	1956589	1955850	NEUTRAL	1.0000	0.0000	0.0000
18676	1954694	1956690	1955917	NEUTRAL	1.0000	0.0000	0.0000
18677	1954790	1956749	1955974	NEUTRAL	1.0000	0.0000	0.0000
18678	1955108	1956802	1956040	NEUTRAL	1.0000	0.0000	0.0000
18679	1955209	1956865	1956109	NEUTRAL	1.0000	0.0000	0.0000
18680	1955279	1956949	1956160	NEUTRAL	1.0000	0.0000	0.0000
18681	1955376	1957015	1956250	NEUTRAL	1.0000	0.0000	0.0000
18682	1955488	1957153	1956370	NEUTRAL	1.0000	0.0000	0.0000
18683	1955706	1957201	1956436	NEUTRAL	1.0000	0.0000	0.0000
18684	1955772	1957243	1956532	NEUTRAL	1.0000	0.0000	0.0000
18685	1955850	1957327	1956589	NEUTRAL	1.0000	0.0000	0.0000
18686	1955917	1957423	1956690	NEUTRAL	1.0000	0.0000	0.0000
18687	1955974	1957509	1956749	NEUTRAL	1.0000	0.0000	0.0000
18688	1956040	1957573	1956802	NEUTRAL	1.0000	0.0000	0.0000
18689	1956109	1957677	1956865	NEUTRAL	1.0000	0.0000	0.0000
18690	1956160	1957748	1956949	NEUTRAL	1.0000	0.0000	0.0000
18691	1956250	1957804	1957015	NEUTRAL	1.0000	0.0000	0.0000
18692	1956370	1957876	1957153	NEUTRAL	1.0000	0.0000	0.0000
18693	1956436	1957986	1957201	NEUTRAL	0.9998	0.0000	0.0002
18694	1956532	1958086	1957243	NEUTRAL	1.0000	0.0000	0.0000
18695	1956589	1958173	1957327	NEUTRAL	1.0000	0.0000	0.0000
18696	1956690	1958247	1957423	NEUTRAL	1.0000	0.0000	0.0000
18697	1956749	1958548	1957509	NEUTRAL	1.0000	0.0000	0.0000
18698	1956802	1958585	1957573	NEUTRAL	1.0000	0.0000	0.0000
18699	1956865	1958646	1957677	NEUTRAL	1.0000	0.0000	0.0000
18700	1956949	1958699	1957748	NEUTRAL	1.0000	0.0000	0.0000
18701	1957015	1958773	1957804	NEUTRAL	1.0000	0.0000	0.0000
18702	1957153	1958854	1957876	NEUTRAL	0.9997	0.0000	0.0003
18703	1957201	1958932	1957986	NEUTRAL	0.9986	0.0000	0.0013
18704	1957243	1958971	1958086	NEUTRAL	1.0000	0.0000	0.0000
18705	1957327	1959019	1958173	NEUTRAL	1.0000	0.0000	0.0000
18706	1957423	1959118	1958247	NEUTRAL	1.0000	0.0000	0.0000
18707	1957509	1959183	1958548	NEUTRAL	0.9956	0.0001	0.0043
18708	1957573	1959253	1958585	NEUTRAL	0.9872	0.0006	0.0122
18709	1957677	1959291	1958646	NEUTRAL	1.0000	0.0000	0.0000
18710	1957748	1959348	1958699	NEUTRAL	1.0000	0.0000	0.0000
18711	1957804	1959415	1958773	NEUTRAL	1.0000	0.0000	0.0000
18712	1957876	1959472	1958854	NEUTRAL	0.9999	0.0000	0.0001
18713	1957986	1959529	1958932	NEUTRAL	0.9897	0.0000	0.0103
18714	1958086	1959603	1958971	NEUTRAL	1.0000	0.0000	0.0000
18715	1958173	1959713	1959019	NEUTRAL	1.0000	0.0000	0.0000
18716	1958247	1959746	1959118	NEUTRAL	1.0000	0.0000	0.0000
18717	1958548	1959829	1959183	NEUTRAL	1.0000	0.0000	0.0000
18718	1958585	1959881	1959253	NEUTRAL	1.0000	0.0000	0.0000
18719	1958646	1959939	1959291	NEUTRAL	1.0000	0.0000	0.0000
18720	1958699	1960006	1959348	NEUTRAL	1.0000	0.0000	0.0000
18721	1958773	1960037	1959415	NEUTRAL	1.0000	0.0000	0.0000
18722	1958854	1960076	1959472	NEUTRAL	0.9999	0.0000	0.0001
18723	1958932	1960173	1959529	NEUTRAL	1.0000	0.0000	0.0000
18724	1958971	1960232	1959603	NEUTRAL	1.0000	0.0000	0.0000
18725	1959019	1960299	1959713	NEUTRAL	1.0000	0.0000	0.0000
18726	1959118	1960354	1959746	NEUTRAL	1.0000	0.0000	0.0000
18727	1959183	1960404	1959829	NEUTRAL	0.9998	0.0000	0.0001
18728	1959253	1960458	1959881	NEUTRAL	0.9998	0.0000	0.0002
18729	1959291	1960501	1959939	NEUTRAL	1.0000	0.0000	0.0000
18730	1959348	1960548	1960006	NEUTRAL	1.0000	0.0000	0.0000
18731	1959415	1960649	1960037	NEUTRAL	1.0000	0.0000	0.0000
18732	1959472	1960710	1960076	NEUTRAL	0.9997	0.0000	0.0003
18733	1959529	1960755	1960173	NEUTRAL	1.0000	0.0000	0.0000
18734	1959603	1960810	1960232	NEUTRAL	1.0000	0.0000	0.0000
18735	1959713	1960866	1960299	NEUTRAL	1.0000	0.0000	0.0000
18736	1959746	1961196	1960354	NEUTRAL	0.9491	0.0003	0.0506
18737	1959829	1961256	1960404	NEUTRAL	0.9973	0.0000	0.0027
18738	1959881	1961309	1960458	NEUTRAL	0.9986	0.0000	0.0013
18739	1959939	1961340	1960501	NEUTRAL	0.9974	0.0000	0.0026
18740	1960006	1961391	1960548	NEUTRAL	0.9990	0.0000	0.0010
18741	1960037	1961435	1960649	NEUTRAL	0.9994	0.0000	0.0006
18742	1960076	1961472	1960710	NEUTRAL	0.9960	0.0001	0.0040
18743	1960173	1961543	1960755	NEUTRAL	0.9162	0.0047	0.0791
18744	1960232	1961589	1960810	NEUTRAL	0.9680	0.0035	0.0285
18745	1960299	1961654	1960866	NEUTRAL	0.9908	0.0009	0.0084
18746	1960354	1961770	1961196	NEUTRAL	0.9917	0.0007	0.0076
18747	1960404	1961844	1961256	NEUTRAL	0.9981	0.0002	0.0017
18748	1960458	1962225	1961309	NEUTRAL	0.9929	0.0007	0.0064
18749	1960501	1962274	1961340	NEUTRAL	0.9538	0.0033	0.0429
18750	1960548	1962360	1961391	NEUTRAL	0.9557	0.0043	0.0401
18751	1960649	1962445	1961435	NEUTRAL	0.9403	0.0052	0.0544
18752	1960710	1962499	1961472	NEUTRAL	0.9991	0.0001	0.0008
18753	1960755	1962549	1961543	NEUTRAL	0.9998	0.0000	0.0002
18754	1960810	1962610	1961589	NEUTRAL	0.9980	0.0001	0.0018
18755	1960866	1962671	1961654	NEUTRAL	1.0000	0.0000	0.0000
18756	1961196	1962954	1961770	NEUTRAL	0.9976	0.0002	0.0022
18757	1961256	1963009	1961844	NEUTRAL	0.9995	0.0000	0.0004
18758	1961309	1963105	1962225	NEUTRAL	0.9999	0.0000	0.0000
18759	1961340	1963165	1962274	NEUTRAL	0.9990	0.0001	0.0010
18760	1961391	1963214	1962360	NEUTRAL	0.9993	0.0001	0.0006
18761	1961435	1963262	1962445	NEUTRAL	0.9997	0.0000	0.0003
18762	1961472	1963320	1962499	NEUTRAL	1.0000	0.0000	0.0000
18763	1961543	1963408	1962549	NEUTRAL	1.0000	0.0000	0.0000
18764	1961589	1963493	1962610	NEUTRAL	1.0000	0.0000	0.0000
18765	1961654	1963538	1962671	NEUTRAL	1.0000	0.0000	0.0000
18766	1961770	1963654	1962954	NEUTRAL	0.9999	0.0000	0.0001
18767	1961844	1963784	1963009	NEUTRAL	1.0000	0.0000	0.0000
18768	1962225	1963886	1963105	NEUTRAL	1.0000	0.0000	0.0000
18769	1962274	1963976	1963165	NEUTRAL	1.0000	0.0000	0.0000
18770	1962360	1964025	1963214	NEUTRAL	0.9999	0.0000	0.0001
18771	1962445	1964120	1963262	NEUTRAL	0.9999	0.0000	0.0001
18772	1962499	1964221	1963320	NEUTRAL	0.9994	0.0001	0.0005
18773	1962549	1964289	1963408	NEUTRAL	0.9999	0.0000	0.0001
18774	1962610	1964370	1963493	NEUTRAL	1.0000	0.0000	0.0000
18775	1962671	1964459	1963538	NEUTRAL	0.9999	0.0000	0.0001
18776	1962954	1964516	1963654	NEUTRAL	0.9998	0.0000	0.0002
18777	1963009	1964575	1963784	NEUTRAL	0.9997	0.0000	0.0002
18778	1963105	1964634	1963886	NEUTRAL	0.9993	0.0002	0.0005
18779	1963165	1964706	1963976	NEUTRAL	0.9988	0.0004	0.0008
18780	1963214	1964787	1964025	NEUTRAL	0.9999	0.0000	0.0001
18781	1963262	1964856	1964120	NEUTRAL	0.9997	0.0001	0.0002
18782	1963320	1964956	1964221	NEUTRAL	1.0000	0.0000	0.0000
18783	1963408	1965250	1964289	NEUTRAL	1.0000	0.0000	0.0000
18784	1963493	1965304	1964370	NEUTRAL	0.9999	0.0000	0.0001
18785	1963538	1965401	1964459	NEUTRAL	0.9978	0.0008	0.0014
18786	1963654	1965511	1964516	NEUTRAL	0.9999	0.0000	0.0000
18787	1963784	1965601	1964575	NEUTRAL	1.0000	0.0000	0.0000
18788	1963886	1965700	1964634	NEUTRAL	1.0000	0.0000	0.0000
18789	1963976	1965794	1964706	NEUTRAL	1.0000	0.0000	0.0000
18790	1964025	1965854	1964787	NEUTRAL	1.0000	0.0000	0.0000
18791	1964120	1965903	1964856	NEUTRAL	1.0000	0.0000	0.0000
18792	1964221	1965939	1964956	NEUTRAL	1.0000	0.0000	0.0000
18793	1964289	1966006	1965250	NEUTRAL	1.0000	0.0000	0.0000
18794	1964370	1966077	1965304	NEUTRAL	1.0000	0.0000	0.0000
18795	1964459	1966145	1965401	NEUTRAL	1.0000	0.0000	0.0000
18796	1964516	1966206	1965511	NEUTRAL	1.0000	0.0000	0.0000
18797	1964575	1966242	1965601	NEUTRAL	1.0000	0.0000	0.0000
18798	1964634	1966748	1965700	NEUTRAL	1.0000	0.0000	0.0000
18799	1964706	1966801	1965794	NEUTRAL	1.0000	0.0000	0.0000
18800	1964787	1966845	1965854	NEUTRAL	1.0000	0.0000	0.0000
18801	1964856	1966875	1965903	NEUTRAL	1.0000	0.0000	0.0000
18802	1964956	1966917	1965939	NEUTRAL	1.0000	0.0000	0.0000
18803	1965250	1966979	1966006	NEUTRAL	1.0000	0.0000	0.0000
18804	1965304	1967031	1966077	NEUTRAL	1.0000	0.0000	0.0000
18805	1965401	1967099	1966145	NEUTRAL	1.0000	0.0000	0.0000
18806	1965511	1967149	1966206	NEUTRAL	1.0000	0.0000	0.0000
18807	1965601	1967196	1966242	NEUTRAL	0.9999	0.0000	0.0001
18808	1965700	1967229	1966748	NEUTRAL	0.9998	0.0000	0.0002
18809	1965794	1967284	1966801	NEUTRAL	0.9995	0.0001	0.0004
18810	1965854	1967362	1966845	NEUTRAL	0.9998	0.0000	0.0002
18811	1965903	1967440	1966875	NEUTRAL	0.9998	0.0000	0.0002
18812	1965939	1967469	1966917	NEUTRAL	0.9999	0.0000	0.0001
18813	1966006	1967539	1966979	NEUTRAL	0.9987	0.0002	0.0011
18814	1966077	1967604	1967031	NEUTRAL	0.9998	0.0000	0.0001
18815	1966145	1967716	1967099	NEUTRAL	0.9998	0.0000	0.0001
18816	1966206	1967810	1967149	NEUTRAL	0.9999	0.0000	0.0001
18817	1966242	1967865	1967196	NEUTRAL	0.9998	0.0000	0.0001
18818	1966748	1967932	1967229	NEUTRAL	0.9950	0.0017	0.0033
18819	1966801	1968017	1967284	NEUTRAL	0.7337	0.0993	0.1669
18820	1966845	1968105	1967362	NEUTRAL	0.5327	0.1425	0.3247
18821	1966875	1968193	1967440	NEUTRAL	0.4202	0.2144	0.3654
18822	1966917	1968286	1967469	SOFT	0.2352	0.2657	0.4991
18823	1966979	1968336	1967539	SOFT	0.0987	0.3274	0.5739
18824	1967031	1968394	1967604	SOFT	0.0153	0.0980	0.8866
18825	1967099	1968493	1967716	SOFT	0.0042	0.0773	0.9186
18826	1967149	1968574	1967810	SOFT	0.1162	0.1287	0.7552
18827	1967196	1968664	1967865	SOFT	0.0079	0.0772	0.9148
18828	1967229	1968775	1967932	SOFT	0.0039	0.0226	0.9735
18829	1967284	1968882	1968017	NEUTRAL	0.9926	0.0038	0.0036
18830	1967362	1968958	1968105	NEUTRAL	0.9999	0.0000	0.0000
18831	1967440	1969021	1968193	NEUTRAL	1.0000	0.0000	0.0000
18832	1967469	1969075	1968286	NEUTRAL	1.0000	0.0000	0.0000
18833	1967539	1969158	1968336	NEUTRAL	0.9991	0.0004	0.0004
18834	1967604	1969249	1968394	NEUTRAL	0.9764	0.0120	0.0116
18835	1967716	1969299	1968493	NEUTRAL	0.9098	0.0525	0.0377
18836	1967810	1969347	1968574	NEUTRAL	0.6901	0.1605	0.1495
18837	1967865	1969364	1968664	NEUTRAL	0.6237	0.1455	0.2308
18838	1967932	1969447	1968775	NEUTRAL	0.6169	0.1796	0.2035
18839	1968017	1969491	1968882	NEUTRAL	0.9553	0.0224	0.0222
18840	1968105	1969554	1968958	NEUTRAL	0.9852	0.0072	0.0076
18841	1968193	1969639	1969021	NEUTRAL	0.9911	0.0038	0.0052
18842	1968286	1969726	1969075	NEUTRAL	0.9982	0.0007	0.0011
18843	1968336	1969780	1969158	NEUTRAL	0.9983	0.0005	0.0013
18844	1968394	1969830	1969249	NEUTRAL	0.9981	0.0007	0.0012
18845	1968493	1969897	1969299	NEUTRAL	0.9838	0.0054	0.0108
18846	1968574	1970182	1969347	NEUTRAL	0.9901	0.0029	0.0070
18847	1968664	1970314	1969364	NEUTRAL	0.9988	0.0004	0.0008
18848	1968775	1970392	1969447	NEUTRAL	0.9977	0.0008	0.0015
18849	1968882	1970580	1969491	NEUTRAL	0.9971	0.0010	0.0019
18850	1968958	1971003	1969554	NEUTRAL	0.9923	0.0029	0.0048
18851	1969021	1971052	1969639	NEUTRAL	0.9840	0.0050	0.0110
18852	1969075	1971286	1969726	NEUTRAL	0.9907	0.0033	0.0060
18853	1969158	1971384	1969780	NEUTRAL	1.0000	0.0000	0.0000
18854	1969249	1971457	1969830	NEUTRAL	1.0000	0.0000	0.0000
18855	1969299	1971534	1969897	NEUTRAL	1.0000	0.0000	0.0000
18856	1969347	1971595	1970182	NEUTRAL	1.0000	0.0000	0.0000
18857	1969364	1971655	1970314	NEUTRAL	1.0000	0.0000	0.0000
18858	1969447	1971745	1970392	NEUTRAL	1.0000	0.0000	0.0000
18859	1969491	1971819	1970580	NEUTRAL	1.0000	0.0000	0.0000
18860	1969554	1971923	1971003	NEUTRAL	1.0000	0.0000	0.0000
18861	1969639	1971967	1971052	NEUTRAL	1.0000	0.0000	0.0000
18862	1969726	1972039	1971286	NEUTRAL	1.0000	0.0000	0.0000
18863	1969780	1972117	1971384	NEUTRAL	1.0000	0.0000	0.0000
18864	1969830	1972181	1971457	NEUTRAL	1.0000	0.0000	0.0000
18865	1969897	1972237	1971534	NEUTRAL	0.9941	0.0000	0.0059
18866	1970182	1972282	1971595	NEUTRAL	0.9472	0.0003	0.0526
18867	1970314	1972363	1971655	NEUTRAL	0.9997	0.0000	0.0003
18868	1970392	1972679	1971745	NEUTRAL	1.0000	0.0000	0.0000
18869	1970580	1972900	1971819	NEUTRAL	1.0000	0.0000	0.0000
18870	1971003	1973042	1971923	NEUTRAL	0.9999	0.0000	0.0001
18871	1971052	1973142	1971967	NEUTRAL	1.0000	0.0000	0.0000
18872	1971286	1973425	1972039	NEUTRAL	0.9991	0.0000	0.0009
18873	1971384	1973492	1972117	NEUTRAL	0.9891	0.0000	0.0109
18874	1971457	1973543	1972181	NEUTRAL	0.9927	0.0002	0.0071
18875	1971534	1973615	1972237	NEUTRAL	0.9875	0.0004	0.0121
18876	1971595	1973663	1972282	NEUTRAL	0.8261	0.0015	0.1724
18877	1971655	1973720	1972363	NEUTRAL	0.9784	0.0004	0.0213
18878	1971745	1973828	1972679	NEUTRAL	0.9930	0.0000	0.0070
18879	1971819	1973918	1972900	NEUTRAL	0.9990	0.0000	0.0010
18880	1971923	1973987	1973042	NEUTRAL	0.9826	0.0001	0.0173
18881	1971967	1974065	1973142	NEUTRAL	0.9840	0.0002	0.0158
18882	1972039	1974161	1973425	NEUTRAL	1.0000	0.0000	0.0000
18883	1972117	1974242	1973492	NEUTRAL	1.0000	0.0000	0.0000
18884	1972181	1974314	1973543	NEUTRAL	1.0000	0.0000	0.0000
18885	1972237	1974419	1973615	NEUTRAL	0.9941	0.0004	0.0055
18886	1972282	1974503	1973663	NEUTRAL	0.9992	0.0000	0.0008
18887	1972363	1974569	1973720	NEUTRAL	0.9992	0.0001	0.0007
18888	1972679	1974665	1973828	NEUTRAL	0.9996	0.0001	0.0004
18889	1972900	1974740	1973918	NEUTRAL	0.9999	0.0000	0.0001
18890	1973042	1974806	1973987	NEUTRAL	0.9997	0.0000	0.0002
18891	1973142	1974950	1974065	NEUTRAL	0.9994	0.0000	0.0006
18892	1973425	1975016	1974161	NEUTRAL	0.9980	0.0004	0.0015
18893	1973492	1975093	1974242	NEUTRAL	0.9950	0.0016	0.0035
18894	1973543	1975196	1974314	NEUTRAL	0.8248	0.0384	0.1368
18895	1973615	1975277	1974419	NEUTRAL	0.9947	0.0020	0.0033
18896	1973663	1975352	1974503	NEUTRAL	0.9855	0.0057	0.0089
18897	1973720	1975415	1974569	NEUTRAL	0.9967	0.0013	0.0019
18898	1973828	1975517	1974665	NEUTRAL	0.9990	0.0004	0.0006
18899	1973918	1975950	1974740	NEUTRAL	1.0000	0.0000	0.0000
18900	1973987	1976283	1974806	NEUTRAL	1.0000	0.0000	0.0000
18901	1974065	1976349	1974950	NEUTRAL	0.9988	0.0003	0.0009
18902	1974161	1976483	1975016	NEUTRAL	0.9757	0.0036	0.0207
18903	1974242	1977337	1975093	NEUTRAL	0.5490	0.0337	0.4173
18904	1974314	1977401	1975196	NEUTRAL	0.9991	0.0000	0.0008
18905	1974419	1977458	1975277	NEUTRAL	0.9971	0.0004	0.0025
18906	1974503	1977512	1975352	NEUTRAL	0.9961	0.0003	0.0036
18907	1974569	1977545	1975415	NEUTRAL	0.9942	0.0011	0.0047
18908	1974665	1977611	1975517	NEUTRAL	0.9997	0.0000	0.0003
18909	1974740	1977677	1975950	NEUTRAL	0.9988	0.0000	0.0012
18910	1974806	1977740	1976283	NEUTRAL	0.9989	0.0000	0.0010
18911	1974950	1977827	1976349	NEUTRAL	1.0000	0.0000	0.0000
18912	1975016	1977870	1976483	NEUTRAL	0.9998	0.0000	0.0002
18913	1975093	1977902	1977337	NEUTRAL	1.0000	0.0000	0.0000
18914	1975196	1978047	1977401	NEUTRAL	0.9999	0.0000	0.0001
18915	1975277	1978094	1977458	NEUTRAL	0.9992	0.0000	0.0008
18916	1975352	1978613	1977512	NEUTRAL	0.9999	0.0000	0.0001
18917	1975415	1978804	1977545	NEUTRAL	1.0000	0.0000	0.0000
18918	1975517	1978930	1977611	NEUTRAL	1.0000	0.0000	0.0000
18919	1975950	1979041	1977677	NEUTRAL	0.9999	0.0000	0.0001
18920	1976283	1979122	1977740	NEUTRAL	1.0000	0.0000	0.0000
18921	1976349	1979248	1977827	NEUTRAL	1.0000	0.0000	0.0000
18922	1976483	1979335	1977870	NEUTRAL	0.9999	0.0000	0.0001
18923	1977337	1979466	1977902	NEUTRAL	1.0000	0.0000	0.0000
18924	1977401	1979623	1978047	NEUTRAL	1.0000	0.0000	0.0000
18925	1977458	1979764	1978094	NEUTRAL	1.0000	0.0000	0.0000
18926	1977512	1980003	1978613	NEUTRAL	1.0000	0.0000	0.0000
18927	1977545	1980169	1978804	NEUTRAL	1.0000	0.0000	0.0000
18928	1977611	1980279	1978930	NEUTRAL	1.0000	0.0000	0.0000
18929	1977677	1980372	1979041	NEUTRAL	1.0000	0.0000	0.0000
18930	1977740	1980474	1979122	NEUTRAL	1.0000	0.0000	0.0000
18931	1977827	1980573	1979248	NEUTRAL	1.0000	0.0000	0.0000
18932	1977870	1980753	1979335	NEUTRAL	1.0000	0.0000	0.0000
18933	1977902	1980868	1979466	NEUTRAL	1.0000	0.0000	0.0000
18934	1978047	1980932	1979623	NEUTRAL	1.0000	0.0000	0.0000
18935	1978094	1981079	1979764	NEUTRAL	1.0000	0.0000	0.0000
18936	1978613	1981211	1980003	NEUTRAL	1.0000	0.0000	0.0000
18937	1978804	1981304	1980169	NEUTRAL	1.0000	0.0000	0.0000
18938	1978930	1981394	1980279	NEUTRAL	1.0000	0.0000	0.0000
18939	1979041	1981565	1980372	NEUTRAL	1.0000	0.0000	0.0000
18940	1979122	1981643	1980474	NEUTRAL	1.0000	0.0000	0.0000
18941	1979248	1982298	1980573	NEUTRAL	1.0000	0.0000	0.0000
18942	1979335	1982362	1980753	NEUTRAL	1.0000	0.0000	0.0000
18943	1979466	1982431	1980868	NEUTRAL	1.0000	0.0000	0.0000
18944	1979623	1982497	1980932	NEUTRAL	1.0000	0.0000	0.0000
18945	1979764	1982564	1981079	NEUTRAL	1.0000	0.0000	0.0000
18946	1980003	1982645	1981211	NEUTRAL	1.0000	0.0000	0.0000
18947	1980169	1982707	1981304	NEUTRAL	1.0000	0.0000	0.0000
18948	1980279	1982776	1981394	NEUTRAL	1.0000	0.0000	0.0000
18949	1980372	1982899	1981565	NEUTRAL	1.0000	0.0000	0.0000
18950	1980474	1983046	1981643	NEUTRAL	0.9697	0.0005	0.0298
18951	1980573	1983115	1982298	NEUTRAL	0.9750	0.0008	0.0242
18952	1980753	1983177	1982362	NEUTRAL	0.9639	0.0002	0.0359
18953	1980868	1983238	1982431	NEUTRAL	0.9695	0.0001	0.0303
18954	1980932	1983310	1982497	NEUTRAL	0.9672	0.0010	0.0317
18955	1981079	1983361	1982564	NEUTRAL	0.9301	0.0010	0.0689
18956	1981211	1983406	1982645	NEUTRAL	0.9746	0.0002	0.0253
18957	1981304	1983445	1982707	NEUTRAL	0.9996	0.0000	0.0004
18958	1981394	1983537	1982776	NEUTRAL	0.9998	0.0000	0.0002
18959	1981565	1983616	1982899	NEUTRAL	0.9927	0.0005	0.0068
18960	1981643	1983730	1983046	NEUTRAL	0.9498	0.0005	0.0497
18961	1982298	1983802	1983115	NEUTRAL	0.9646	0.0049	0.0304
18962	1982362	1983903	1983177	NEUTRAL	0.9995	0.0000	0.0005
18963	1982431	1984002	1983238	NEUTRAL	1.0000	0.0000	0.0000
18964	1982497	1984090	1983310	NEUTRAL	0.9988	0.0000	0.0012
18965	1982564	1984165	1983361	NEUTRAL	0.9997	0.0000	0.0003
18966	1982645	1984246	1983406	NEUTRAL	0.9997	0.0000	0.0003
18967	1982707	1984316	1983445	NEUTRAL	0.9999	0.0000	0.0001
18968	1982776	1984366	1983537	NEUTRAL	0.9997	0.0000	0.0003
18969	1982899	1984438	1983616	NEUTRAL	1.0000	0.0000	0.0000
18970	1983046	1984540	1983730	NEUTRAL	1.0000	0.0000	0.0000
18971	1983115	1984771	1983802	NEUTRAL	1.0000	0.0000	0.0000
18972	1983177	1984903	1983903	NEUTRAL	1.0000	0.0000	0.0000
18973	1983238	1984998	1984002	NEUTRAL	1.0000	0.0000	0.0000
18974	1983310	1985068	1984090	NEUTRAL	1.0000	0.0000	0.0000
18975	1983361	1985200	1984165	NEUTRAL	1.0000	0.0000	0.0000
18976	1983406	1985323	1984246	NEUTRAL	1.0000	0.0000	0.0000
18977	1983445	1985410	1984316	NEUTRAL	1.0000	0.0000	0.0000
18978	1983537	1985443	1984366	NEUTRAL	1.0000	0.0000	0.0000
18979	1983616	1985505	1984438	NEUTRAL	1.0000	0.0000	0.0000
18980	1983730	1985578	1984540	NEUTRAL	1.0000	0.0000	0.0000
18981	1983802	1985659	1984771	NEUTRAL	1.0000	0.0000	0.0000
18982	1983903	1985731	1984903	NEUTRAL	1.0000	0.0000	0.0000
18983	1984002	1985791	1984998	NEUTRAL	1.0000	0.0000	0.0000
18984	1984090	1985835	1985068	NEUTRAL	1.0000	0.0000	0.0000
18985	1984165	1985952	1985200	NEUTRAL	1.0000	0.0000	0.0000
18986	1984246	1986078	1985323	NEUTRAL	1.0000	0.0000	0.0000
18987	1984316	1986186	1985410	NEUTRAL	1.0000	0.0000	0.0000
